timestamp,src_ip,dst_ip,protocol,length
2025-01-19 20:35:06.650968075,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.650983095,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.651770115,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.651788950,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.651874065,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.651894093,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.652446985,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.652446985,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.652462959,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.652574062,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:06.652590990,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.652664900,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.652678967,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.653228998,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.653243065,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.653949976,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.653964996,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.654691935,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.654706955,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.655432940,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.655441046,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:06.655447960,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.655574083,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.655579090,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.655589104,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.655648947,192.168.1.237,192.168.1.18,6,2962
2025-01-19 20:35:06.655663013,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.655668020,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.656214952,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.656232119,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.656347036,192.168.1.237,192.168.1.18,6,13098
2025-01-19 20:35:06.656362057,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.656956911,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.656971931,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.657685995,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.657700062,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.658448935,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.658464909,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.658492088,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.658505917,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.658581972,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.658597946,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.658652067,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.659394026,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.659415960,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.659437895,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.659452915,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.659552097,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:06.659567118,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.659621000,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.660212040,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.660226107,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.660959005,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.660975933,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.661695004,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.661709070,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.661745071,192.168.1.237,192.168.1.18,6,7306
2025-01-19 20:35:06.661761045,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.661835909,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:06.661849976,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.661904097,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.662487030,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:06.662503958,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.662637949,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:06.662652969,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.662698030,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:06.663258076,192.168.1.237,192.168.1.18,6,5250
2025-01-19 20:35:06.663275957,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.663297892,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:06.666069031,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:06.666150093,192.168.1.18,192.168.1.237,6,90
2025-01-19 20:35:06.669200897,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:11.281908035,192.168.1.237,192.168.1.18,6,92
2025-01-19 20:35:11.282072067,192.168.1.18,192.168.1.237,6,117
2025-01-19 20:35:11.287008047,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:11.287009001,192.168.1.237,192.168.1.18,6,82
2025-01-19 20:35:11.287621021,192.168.1.18,192.168.1.237,6,74
2025-01-19 20:35:11.292905092,192.168.1.237,192.168.1.18,6,78
2025-01-19 20:35:11.292936087,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.293135881,192.168.1.18,192.168.1.237,6,88
2025-01-19 20:35:11.303858042,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:11.303858042,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:11.303858042,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:11.303858995,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:11.303894043,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.303901911,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.303913116,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:11.303913116,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:11.303915024,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.303916931,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.313648939,192.168.1.237,192.168.1.18,6,27578
2025-01-19 20:35:11.313676119,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.319133997,192.168.1.237,192.168.1.18,6,42058
2025-01-19 20:35:11.319159031,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.324768066,192.168.1.237,192.168.1.18,6,56538
2025-01-19 20:35:11.324791908,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.330075979,192.168.1.237,192.168.1.18,6,59434
2025-01-19 20:35:11.330127954,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.330321074,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:11.330332994,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.330338955,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:11.330341101,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.333585978,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:11.333596945,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.334309101,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:11.334319115,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.334445953,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:11.334453106,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.334469080,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:11.334470987,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.334728956,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:11.334737062,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.334891081,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:11.334902048,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.335062027,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:11.335072041,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.335200071,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:11.335210085,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.335222960,192.168.1.237,192.168.1.18,6,2482
2025-01-19 20:35:11.335225105,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.337661982,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:11.337671995,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.337815046,192.168.1.237,192.168.1.18,6,15994
2025-01-19 20:35:11.337825060,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.337841988,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:11.337845087,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.338443041,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:11.338454008,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.338464975,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:11.338466883,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.338570118,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:11.338579893,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.338597059,192.168.1.237,192.168.1.18,6,5502
2025-01-19 20:35:11.338599920,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.338630915,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:11.341613054,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:11.341768026,192.168.1.18,192.168.1.237,6,90
2025-01-19 20:35:11.344585896,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:17.135379076,192.168.1.237,192.168.1.18,6,92
2025-01-19 20:35:17.135679007,192.168.1.18,192.168.1.237,6,117
2025-01-19 20:35:17.142200947,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:17.142200947,192.168.1.237,192.168.1.18,6,82
2025-01-19 20:35:17.142965078,192.168.1.18,192.168.1.237,6,74
2025-01-19 20:35:17.146933079,192.168.1.237,192.168.1.18,6,78
2025-01-19 20:35:17.146961927,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.147120953,192.168.1.18,192.168.1.237,6,88
2025-01-19 20:35:17.156065941,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:17.156065941,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:17.156065941,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:17.156066895,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:17.156100988,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.156106949,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.156116009,192.168.1.237,192.168.1.18,6,4162
2025-01-19 20:35:17.156116962,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:17.156119108,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.156120062,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.163371086,192.168.1.237,192.168.1.18,6,27578
2025-01-19 20:35:17.163394928,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.174927950,192.168.1.237,192.168.1.18,6,42058
2025-01-19 20:35:17.174952030,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.183223963,192.168.1.237,192.168.1.18,6,56538
2025-01-19 20:35:17.183248043,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.186726093,192.168.1.237,192.168.1.18,6,1514
2025-01-19 20:35:17.186748981,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.187218904,192.168.1.237,192.168.1.18,6,5858
2025-01-19 20:35:17.187228918,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.187375069,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:17.187385082,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.187540054,192.168.1.237,192.168.1.18,6,11650
2025-01-19 20:35:17.187550068,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.187697887,192.168.1.237,192.168.1.18,6,8754
2025-01-19 20:35:17.187707901,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.187833071,192.168.1.237,192.168.1.18,6,10202
2025-01-19 20:35:17.187844038,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.187959909,192.168.1.237,192.168.1.18,6,14546
2025-01-19 20:35:17.187971115,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.188092947,192.168.1.237,192.168.1.18,6,4410
2025-01-19 20:35:17.188102961,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.190995932,192.168.1.237,192.168.1.18,6,13039
2025-01-19 20:35:17.191005945,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.191142082,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:17.194591045,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:17.194756031,192.168.1.18,192.168.1.237,6,90
2025-01-19 20:35:17.198335886,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:18.693670034,192.168.1.237,192.168.1.18,6,72
2025-01-19 20:35:18.693852901,192.168.1.18,192.168.1.237,6,80
2025-01-19 20:35:18.693862915,192.168.1.18,192.168.1.237,6,66
2025-01-19 20:35:18.698945999,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:18.698946953,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:18.699717045,192.168.1.237,192.168.1.18,6,66
2025-01-19 20:35:18.699737072,192.168.1.18,192.168.1.237,6,66
